connectivity,F1,SI,homogeneity,RI,ARI,MI,NMI,AMI,CS,V,FMI,S,DB,segment,stream,size
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,0,3
224.33333333333331,1.0,0.6190141936564739,0.0,0.6380565542242189,-0.003383028473822988,0.0,0.0,-0.12306019214807859,0.0,0.0,0.16334409300811153,203540.86603550185,0.591495603782271,1,0,3
256.16666666666663,1.0,0.5319070625700355,0.0,0.6517075738632625,-0.0036738375774660044,0.0,0.0,-0.12777918325604098,0.0,0.0,0.11409703772807225,461326.3994975287,0.7837753343839272,2,0,3
288.3333333333333,1.0,0.4352882348238804,0.0,0.6525031854373172,-0.0036914966292981976,0.0,0.0,-0.12811882217726406,0.0,0.0,0.1105566033031462,785404.2682065986,0.9786333617074293,3,0,3
480.9999999999999,1.0,0.44071467447205037,0.0,0.6561223207929795,-0.003772864697592642,0.0,0.0,-0.12983587813270178,0.0,0.0,0.09278170891598814,1274733.669164222,0.944544451588565,4,0,3
243.5,1.0,0.6045677622548913,0.0,0.44975583298936594,-0.0015325818308444276,0.0,0.0,-0.06393011435703516,0.0,0.0,0.1670871231647933,4035830.204518152,0.786851093858842,5,0,3
222.0,1.0,0.6382865751848761,0.0,0.45369999262214833,-0.001485788416125023,0.0,0.0,-0.06245659364681761,0.0,0.0,0.21829312977410334,8076093.689731119,0.7767743349813467,6,0,3
246.83333333333331,1.0,0.675879894799551,0.0,0.4510080737625648,-0.0015177976514197794,0.0,0.0,-0.06341398383622841,0.0,0.0,0.184886704265265,14900280.669285562,0.6105300673138837,7,0,3
268.5,1.0,0.6568481446117197,0.0,0.6521083706712449,-0.0036827233173419923,0.0,0.0,-0.1279488814750217,0.0,0.0,0.11232734269369138,18789165.627633393,0.5495828055387233,8,0,3
281.16666666666663,1.0,0.6350597372200013,0.0,0.6482858458906363,-0.003598807975430757,0.0,0.0,-0.12642821904139076,0.0,0.0,0.12822131682359278,28017145.106517024,0.5881568574949804,9,0,3
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,0,5
3.1666666666666665,1.0,0.6705572792269591,0.0,0.6365565565565565,-0.00350232811639752,0.0,0.0,-0.07845434278567266,0.0,0.0,0.04940199493000325,183441.3172164221,0.4727374370123493,1,0,5
9.833333333333332,1.0,0.4725912524409427,0.0,0.7165265265265265,-0.005078776348710242,0.0,0.0,-0.11979162874085275,0.0,0.0,0.024665794811677088,136250.13073647427,0.87844424614202,2,0,5
31.0,1.0,0.5330069093224697,0.0,0.7103603603603603,-0.004899683210137276,0.0,0.0,-0.1146169681178542,0.0,0.0,0.06585527740981746,689680.674167395,0.7899493540814103,3,0,5
13.833333333333332,1.0,0.453029866554353,0.0,0.7124304304304304,-0.004958943870259164,0.0,0.0,-0.1158202836529269,0.0,0.0,0.05517185989196189,734230.465476456,1.0083113012223588,4,0,5
37.5,1.0,0.5928801454961572,0.0,0.6321421421421421,-0.003404862429766308,0.0,0.0,-0.07587926637743476,0.0,0.0,0.08975836947989548,2054739.0978082847,0.8774518733181068,5,0,5
29.999999999999996,1.0,0.7306049139217387,0.0,0.5555895895895896,-0.002447758623475934,0.0,0.0,-0.07642388089374406,0.0,0.0,0.11416593358093519,5792962.6533228,0.547397098981044,6,0,5
16.333333333333332,1.0,0.5791413564221897,0.0,0.6303763763763763,-0.003366533200796797,0.0,0.0,-0.07519586749065385,0.0,0.0,0.10159809441550278,5638554.6843276145,0.8088231203563631,7,0,5
44.99999999999999,1.0,0.7047839215074579,0.0,0.702036036036036,-0.004669759041090267,0.0,0.0,-0.1111746351632509,0.0,0.0,0.09799790392225417,16827274.035210382,0.5303439249216421,8,0,5
18.666666666666664,1.0,0.7188797495275371,0.0,0.6937117117117118,-0.0044524294326665865,0.0,0.0,-0.10867015063297938,0.0,0.0,0.12206188912266618,29328124.868289173,0.5155263416625169,9,0,5
0.0,1.0,,0.0,0.23831831831831832,0.0,0.0,0.0,0.0,1.0,0.0,0.48817857216219385,,,0,0,10
0.0,1.0,0.6114193925015815,0.0,0.7153153153153153,-0.00504297994269341,0.0,0.0,-0.060500371229282764,0.0,0.0,0.035921060405354976,67986.7540288204,0.6348600530414962,1,0,10
0.0,1.0,0.8943476467571033,0.0,0.45964364364364363,-0.0009829927464971473,0.0,0.0,-0.04172247781987748,0.0,0.0,0.4408192662378419,501619.7798382858,0.7803970428112769,2,0,10
0.0,1.0,0.5177169782824914,0.0,0.6514594594594595,-0.003711383042818856,0.0,0.0,-0.05778042304859746,0.0,0.0,0.08436238933748332,184390.8568732139,0.9198923117260432,3,0,10
0.0,1.0,0.4564676745962054,0.0,0.7741741741741742,-0.006899879372738239,0.0,0.0,-0.08098638544729156,0.0,0.0,0.027029495135979437,28258.28262125893,0.9937321172973246,4,0,10
0.0,1.0,0.5554005787451786,0.0,0.577977977977978,-0.002734090422112706,0.0,0.0,-0.041790214034562456,0.0,0.0,0.052110076666243364,36166.723019918245,0.9148854780573923,5,0,10
